Entity,Code,Year,Fossil Fuels (TWh)
Africa,,1965,658.941
Africa,,1966,690.502
Africa,,1967,694.671
Africa,,1968,727.597
Africa,,1969,737.671
Africa,,1970,794.684
Africa,,1971,874.459
Africa,,1972,921.609
Africa,,1973,999.904
Africa,,1974,1040.195
Africa,,1975,1101.144
Africa,,1976,1204.266
Africa,,1977,1261.038
Africa,,1978,1313.34
Africa,,1979,1443.222
Africa,,1980,1563.347
Africa,,1981,1750.669
Africa,,1982,1878.451
Africa,,1983,1946.67
Africa,,1984,2005.44
Africa,,1985,2070.742
Africa,,1986,2108.475
Africa,,1987,2191.594
Africa,,1988,2336.992
Africa,,1989,2335.638
Africa,,1990,2422.826
Africa,,1991,2409.137
Africa,,1992,2460.51
Africa,,1993,2478.95
Africa,,1994,2548.242
Africa,,1995,2648.041
Africa,,1996,2715.206
Africa,,1997,2764.42
Africa,,1998,2799.464
Africa,,1999,2882.296
Africa,,2000,2940.741
Africa,,2001,3057.225
Africa,,2002,3080.476
Africa,,2003,3244.701
Africa,,2004,3482.064
Africa,,2005,3510.717
Africa,,2006,3572.478
Africa,,2007,3700.708
Africa,,2008,3946.458
Africa,,2009,4015.733
Africa,,2010,4133.237
Africa,,2011,4142.954
Africa,,2012,4298.266
Africa,,2013,4400.578
Africa,,2014,4522.261
Africa,,2015,4590.455
Africa,,2016,4714.358
Africa,,2017,4803.136
Africa,,2018,4954.635
Africa,,2019,5043.234
Algeria,DZA,1965,23.65
Algeria,DZA,1966,28.783
Algeria,DZA,1967,27.035
Algeria,DZA,1968,28.68
Algeria,DZA,1969,32.472
Algeria,DZA,1970,35.044
Algeria,DZA,1971,38.757
Algeria,DZA,1972,43.184
Algeria,DZA,1973,51.027
Algeria,DZA,1974,57.439
Algeria,DZA,1975,69.4
Algeria,DZA,1976,80.952
Algeria,DZA,1977,89.417
Algeria,DZA,1978,112.622
Algeria,DZA,1979,147.68
Algeria,DZA,1980,176.383
Algeria,DZA,1981,214.104
Algeria,DZA,1982,246.696
Algeria,DZA,1983,270.272
Algeria,DZA,1984,258.86
Algeria,DZA,1985,260.387
Algeria,DZA,1986,276.752
Algeria,DZA,1987,283.693
Algeria,DZA,1988,304.881
Algeria,DZA,1989,296.4
Algeria,DZA,1990,314.575
Algeria,DZA,1991,311.229
Algeria,DZA,1992,319.639
Algeria,DZA,1993,296.951
Algeria,DZA,1994,301.43
Algeria,DZA,1995,312.574
Algeria,DZA,1996,309.526
Algeria,DZA,1997,297.638
Algeria,DZA,1998,307.713
Algeria,DZA,1999,310.834
Algeria,DZA,2000,299.786
Algeria,DZA,2001,310.611
Algeria,DZA,2002,321.784
Algeria,DZA,2003,336.154
Algeria,DZA,2004,349.055
Algeria,DZA,2005,364.682
Algeria,DZA,2006,378.601
Algeria,DZA,2007,399.001
Algeria,DZA,2008,422.762
Algeria,DZA,2009,447.905
Algeria,DZA,2010,436.927
Algeria,DZA,2011,463.396
Algeria,DZA,2012,506.532
Algeria,DZA,2013,536.629
Algeria,DZA,2014,584.926
Algeria,DZA,2015,616.921
Algeria,DZA,2016,615.974
Algeria,DZA,2017,622.064
Algeria,DZA,2018,670.257
Algeria,DZA,2019,703.118
Argentina,ARG,1965,309.829
Argentina,ARG,1966,320.194
Argentina,ARG,1967,329.727
Argentina,ARG,1968,340.626
Argentina,ARG,1969,352.909
Argentina,ARG,1970,332.427
Argentina,ARG,1971,353.456
Argentina,ARG,1972,359.933
Argentina,ARG,1973,371.522
Argentina,ARG,1974,379.555
Argentina,ARG,1975,364.976
Argentina,ARG,1976,386.419
Argentina,ARG,1977,405.139
Argentina,ARG,1978,404.719
Argentina,ARG,1979,423.441
Argentina,ARG,1980,411.532
Argentina,ARG,1981,394.981
Argentina,ARG,1982,400.123
Argentina,ARG,1983,413.77
Argentina,ARG,1984,405.564
Argentina,ARG,1985,388.801
Argentina,ARG,1986,435.933
Argentina,ARG,1987,454.563
Argentina,ARG,1988,482.442
Argentina,ARG,1989,468.252
Argentina,ARG,1990,443.03
Argentina,ARG,1991,452.215
Argentina,ARG,1992,483.469
Argentina,ARG,1993,489.111
Argentina,ARG,1994,486.136
Argentina,ARG,1995,511.793
Argentina,ARG,1996,560.375
Argentina,ARG,1997,535.408
Argentina,ARG,1998,562.239
Argentina,ARG,1999,564.152
Argentina,ARG,2000,572.457
Argentina,ARG,2001,541.622
Argentina,ARG,2002,513.836
Argentina,ARG,2003,563.029
Argentina,ARG,2004,610.259
Argentina,ARG,2005,651.139
Argentina,ARG,2006,676.39
Argentina,ARG,2007,730.242
Argentina,ARG,2008,746.359
Argentina,ARG,2009,718.798
Argentina,ARG,2010,760.64
Argentina,ARG,2011,779.77
Argentina,ARG,2012,810.043
Argentina,ARG,2013,839.406
Argentina,ARG,2014,834.515
Argentina,ARG,2015,849.631
Argentina,ARG,2016,853.663
Argentina,ARG,2017,845.421
Argentina,ARG,2018,835.064
Argentina,ARG,2019,810.582
Australia,AUS,1965,383.175
Australia,AUS,1966,423.476
Australia,AUS,1967,449.677
Australia,AUS,1968,477.284
Australia,AUS,1969,495.853
Australia,AUS,1970,539.194
Australia,AUS,1971,563.941
Australia,AUS,1972,591.039
Australia,AUS,1973,631.948
Australia,AUS,1974,669.507
Australia,AUS,1975,678.317
Australia,AUS,1976,705.691
Australia,AUS,1977,744.55
Australia,AUS,1978,760.901
Australia,AUS,1979,793.725
Australia,AUS,1980,801.616
Australia,AUS,1981,807.427
Australia,AUS,1982,809.639
Australia,AUS,1983,813.455
Australia,AUS,1984,847.687
Australia,AUS,1985,852.165
Australia,AUS,1986,882.099
Australia,AUS,1987,907.861
Australia,AUS,1988,949.186
Australia,AUS,1989,997.009
Australia,AUS,1990,1014.049
Australia,AUS,1991,1004.912
Australia,AUS,1992,1014.883
Australia,AUS,1993,1043.869
Australia,AUS,1994,1087.974
Australia,AUS,1995,1119.145
Australia,AUS,1996,1147.24
Australia,AUS,1997,1177.299
Australia,AUS,1998,1206.011
Australia,AUS,1999,1259.258
Australia,AUS,2000,1264.793
Australia,AUS,2001,1277.953
Australia,AUS,2002,1296.045
Australia,AUS,2003,1314.682
Australia,AUS,2004,1358.446
Australia,AUS,2005,1349.633
Australia,AUS,2006,1432.939
Australia,AUS,2007,1451.875
Australia,AUS,2008,1475.171
Australia,AUS,2009,1455.724
Australia,AUS,2010,1450.189
Australia,AUS,2011,1482.664
Australia,AUS,2012,1466.998
Australia,AUS,2013,1466.687
Australia,AUS,2014,1497.662
Australia,AUS,2015,1515.937
Australia,AUS,2016,1516.339
Australia,AUS,2017,1518.533
Australia,AUS,2018,1526.401
Australia,AUS,2019,1627.912
Austria,AUT,1965,141.941
Austria,AUT,1966,147.078
Austria,AUT,1967,148.031
Austria,AUT,1968,160.469
Austria,AUT,1969,172.492
Austria,AUT,1970,191.196
Austria,AUT,1971,203.347
Austria,AUT,1972,210.707
Austria,AUT,1973,224.709
Austria,AUT,1974,215.803
Austria,AUT,1975,210.702
Austria,AUT,1976,230.082
Austria,AUT,1977,217.907
Austria,AUT,1978,230.44
Austria,AUT,1979,239.135
Austria,AUT,1980,234.796
Austria,AUT,1981,220.305
Austria,AUT,1982,209.962
Austria,AUT,1983,209.993
Austria,AUT,1984,218.075
Austria,AUT,1985,221.793
Austria,AUT,1986,220.942
Austria,AUT,1987,226.486
Austria,AUT,1988,221.397
Austria,AUT,1989,223.71
Austria,AUT,1990,238.766
Austria,AUT,1991,255.092
Austria,AUT,1992,239.168
Austria,AUT,1993,239.694
Austria,AUT,1994,240.95
Austria,AUT,1995,251.926
Austria,AUT,1996,261.676
Austria,AUT,1997,263.393
Austria,AUT,1998,265.774
Austria,AUT,1999,264.691
Austria,AUT,2000,262.847
Austria,AUT,2001,281.025
Austria,AUT,2002,283.582
Austria,AUT,2003,307.622
Austria,AUT,2004,302.939
Austria,AUT,2005,306.91
Austria,AUT,2006,301.003
Austria,AUT,2007,284.858
Austria,AUT,2008,288.778
Austria,AUT,2009,267.732
Austria,AUT,2010,287.842
Austria,AUT,2011,273.053
Austria,AUT,2012,265.938
Austria,AUT,2013,266.877
Austria,AUT,2014,250.796
Austria,AUT,2015,257.596
Austria,AUT,2016,263.486
Austria,AUT,2017,274.098
Austria,AUT,2018,269.233
Austria,AUT,2019,276.211
Azerbaijan,AZE,1985,230.855
Azerbaijan,AZE,1986,250.218
Azerbaijan,AZE,1987,242.41
Azerbaijan,AZE,1988,242.908
Azerbaijan,AZE,1989,247.744
Azerbaijan,AZE,1990,255.4
Azerbaijan,AZE,1991,244.911
Azerbaijan,AZE,1992,209.042
Azerbaijan,AZE,1993,178.67
Azerbaijan,AZE,1994,165.326
Azerbaijan,AZE,1995,155.921
Azerbaijan,AZE,1996,127.103
Azerbaijan,AZE,1997,121.004
Azerbaijan,AZE,1998,120.794
Azerbaijan,AZE,1999,121.555
Azerbaijan,AZE,2000,127.01
Azerbaijan,AZE,2001,122.96
Azerbaijan,AZE,2002,119.412
Azerbaijan,AZE,2003,128.434
Azerbaijan,AZE,2004,145.812
Azerbaijan,AZE,2005,158.068
Azerbaijan,AZE,2006,156.766
Azerbaijan,AZE,2007,141.62
Azerbaijan,AZE,2008,143.445
Azerbaijan,AZE,2009,125.875
Azerbaijan,AZE,2010,121.15
Azerbaijan,AZE,2011,137.84
Azerbaijan,AZE,2012,144.468
Azerbaijan,AZE,2013,149.37
Azerbaijan,AZE,2014,152.86
Azerbaijan,AZE,2015,166.603
Azerbaijan,AZE,2016,164.056
Azerbaijan,AZE,2017,161.403
Azerbaijan,AZE,2018,166.049
Azerbaijan,AZE,2019,177.629
Bangladesh,BGD,1971,8.135
Bangladesh,BGD,1972,15.402
Bangladesh,BGD,1973,18.703
Bangladesh,BGD,1974,19.602
Bangladesh,BGD,1975,21.807
Bangladesh,BGD,1976,25.035
Bangladesh,BGD,1977,25.896
Bangladesh,BGD,1978,27.811
Bangladesh,BGD,1979,30.731
Bangladesh,BGD,1980,34.854
Bangladesh,BGD,1981,34.992
Bangladesh,BGD,1982,39.095
Bangladesh,BGD,1983,38.233
Bangladesh,BGD,1984,40.79
Bangladesh,BGD,1985,46.089
Bangladesh,BGD,1986,51.206
Bangladesh,BGD,1987,56.456
Bangladesh,BGD,1988,62.58
Bangladesh,BGD,1989,66.894
Bangladesh,BGD,1990,71.242
Bangladesh,BGD,1991,68.777
Bangladesh,BGD,1992,75.357
Bangladesh,BGD,1993,83.638
Bangladesh,BGD,1994,88.186
Bangladesh,BGD,1995,106.009
Bangladesh,BGD,1996,110.017
Bangladesh,BGD,1997,115.765
Bangladesh,BGD,1998,123.001
Bangladesh,BGD,1999,124.522
Bangladesh,BGD,2000,133.906
Bangladesh,BGD,2001,152.668
Bangladesh,BGD,2002,158.325
Bangladesh,BGD,2003,167.944
Bangladesh,BGD,2004,173.801
Bangladesh,BGD,2005,187.605
Bangladesh,BGD,2006,203.441
Bangladesh,BGD,2007,208.275
Bangladesh,BGD,2008,219.933
Bangladesh,BGD,2009,243.414
Bangladesh,BGD,2010,248.374
Bangladesh,BGD,2011,269.68
Bangladesh,BGD,2012,289.059
Bangladesh,BGD,2013,297.956
Bangladesh,BGD,2014,311.028
Bangladesh,BGD,2015,365.23
Bangladesh,BGD,2016,370.27
Bangladesh,BGD,2017,383.526
Bangladesh,BGD,2018,408.752
Bangladesh,BGD,2019,485.273
Belarus,BLR,1985,407.985
Belarus,BLR,1986,465.78
Belarus,BLR,1987,472.561
Belarus,BLR,1988,479.346
Belarus,BLR,1989,463.602
Belarus,BLR,1990,444.514
Belarus,BLR,1991,439.715
Belarus,BLR,1992,416.021
Belarus,BLR,1993,333.17
Belarus,BLR,1994,277.628
Belarus,BLR,1995,251.889
Belarus,BLR,1996,258.286
Belarus,BLR,1997,260.858
Belarus,BLR,1998,255.248
Belarus,BLR,1999,248.478
Belarus,BLR,2000,255.324
Belarus,BLR,2001,248.884
Belarus,BLR,2002,256.297
Belarus,BLR,2003,255.155
Belarus,BLR,2004,287.386
Belarus,BLR,2005,286.352
Belarus,BLR,2006,304.169
Belarus,BLR,2007,296.992
Belarus,BLR,2008,300.353
Belarus,BLR,2009,284.489
Belarus,BLR,2010,301.882
Belarus,BLR,2011,300.223
Belarus,BLR,2012,324.357
Belarus,BLR,2013,285.884
Belarus,BLR,2014,295.215
Belarus,BLR,2015,268.136
Belarus,BLR,2016,266.516
Belarus,BLR,2017,271.089
Belarus,BLR,2018,289.382
Belarus,BLR,2019,291.915
Belgium,BEL,1965,412.137
Belgium,BEL,1966,396.958
Belgium,BEL,1967,416.685
Belgium,BEL,1968,464.523
Belgium,BEL,1969,510.033
Belgium,BEL,1970,538.702
Belgium,BEL,1971,528.939
Belgium,BEL,1972,562.17
Belgium,BEL,1973,569.235
Belgium,BEL,1974,549.309
Belgium,BEL,1975,497.964
Belgium,BEL,1976,520.598
Belgium,BEL,1977,515.275
Belgium,BEL,1978,537.72
Belgium,BEL,1979,557.258
Belgium,BEL,1980,528.719
Belgium,BEL,1981,499.754
Belgium,BEL,1982,469.302
Belgium,BEL,1983,429.505
Belgium,BEL,1984,441.641
Belgium,BEL,1985,445.17
Belgium,BEL,1986,448.549
Belgium,BEL,1987,457.858
Belgium,BEL,1988,466.242
Belgium,BEL,1989,476.085
Belgium,BEL,1990,507.092
Belgium,BEL,1991,528.404
Belgium,BEL,1992,524.155
Belgium,BEL,1993,518.421
Belgium,BEL,1994,557.162
Belgium,BEL,1995,560.837
Belgium,BEL,1996,598.406
Belgium,BEL,1997,593.671
Belgium,BEL,1998,611.263
Belgium,BEL,1999,596.985
Belgium,BEL,2000,615.495
Belgium,BEL,2001,615.184
Belgium,BEL,2002,610.027
Belgium,BEL,2003,638.757
Belgium,BEL,2004,641.569
Belgium,BEL,2005,631.093
Belgium,BEL,2006,633.816
Belgium,BEL,2007,633.675
Belgium,BEL,2008,652.342
Belgium,BEL,2009,593.05
Belgium,BEL,2010,634.033
Belgium,BEL,2011,576.31
Belgium,BEL,2012,564.012
Belgium,BEL,2013,573.695
Belgium,BEL,2014,546.101
Belgium,BEL,2015,571.739
Belgium,BEL,2016,579.192
Belgium,BEL,2017,587.43
Belgium,BEL,2018,599.881
Belgium,BEL,2019,592.903
Brazil,BRA,1965,198.422
Brazil,BRA,1966,216.263
Brazil,BRA,1967,223.268
Brazil,BRA,1968,263.15
Brazil,BRA,1969,289.142
Brazil,BRA,1970,327.374
Brazil,BRA,1971,358.405
Brazil,BRA,1972,409.768
Brazil,BRA,1973,496.858
Brazil,BRA,1974,537.015
Brazil,BRA,1975,559.468
Brazil,BRA,1976,604.908
Brazil,BRA,1977,629.538
Brazil,BRA,1978,689.328
Brazil,BRA,1979,726.766
Brazil,BRA,1980,711.464
Brazil,BRA,1981,679.89
Brazil,BRA,1982,695.901
Brazil,BRA,1983,678.36
Brazil,BRA,1984,707.107
Brazil,BRA,1985,739.001
Brazil,BRA,1986,806.96
Brazil,BRA,1987,835.078
Brazil,BRA,1988,849.899
Brazil,BRA,1989,855.031
Brazil,BRA,1990,829.647
Brazil,BRA,1991,854.976
Brazil,BRA,1992,909.826
Brazil,BRA,1993,950.132
Brazil,BRA,1994,1010.096
Brazil,BRA,1995,1057.746
Brazil,BRA,1996,1122.79
Brazil,BRA,1997,1197.646
Brazil,BRA,1998,1239.807
Brazil,BRA,1999,1269.606
Brazil,BRA,2000,1282.023
Brazil,BRA,2001,1322.387
Brazil,BRA,2002,1318.76
Brazil,BRA,2003,1311.017
Brazil,BRA,2004,1382.411
Brazil,BRA,2005,1406.522
Brazil,BRA,2006,1435.178
Brazil,BRA,2007,1492.973
Brazil,BRA,2008,1583.418
Brazil,BRA,2009,1492.023
Brazil,BRA,2010,1704.874
Brazil,BRA,2011,1795.044
Brazil,BRA,2012,1886.311
Brazil,BRA,2013,2037.776
Brazil,BRA,2014,2117.411
Brazil,BRA,2015,2048.107
Brazil,BRA,2016,1897.973
Brazil,BRA,2017,1932.736
Brazil,BRA,2018,1855.675
Brazil,BRA,2019,1854.374
Bulgaria,BGR,1965,114.012
Bulgaria,BGR,1966,122.622
Bulgaria,BGR,1967,143.362
Bulgaria,BGR,1968,163.079
Bulgaria,BGR,1969,180.63
Bulgaria,BGR,1970,202.995
Bulgaria,BGR,1971,211.581
Bulgaria,BGR,1972,218.124
Bulgaria,BGR,1973,225.474
Bulgaria,BGR,1974,231.247
Bulgaria,BGR,1975,250.812
Bulgaria,BGR,1976,258.113
Bulgaria,BGR,1977,268.996
Bulgaria,BGR,1978,281.251
Bulgaria,BGR,1979,290.928
Bulgaria,BGR,1980,307.52
Bulgaria,BGR,1981,294.461
Bulgaria,BGR,1982,299.615
Bulgaria,BGR,1983,296.561
Bulgaria,BGR,1984,293.673
Bulgaria,BGR,1985,293.005
Bulgaria,BGR,1986,302.508
Bulgaria,BGR,1987,303.506
Bulgaria,BGR,1988,301.207
Bulgaria,BGR,1989,302
Bulgaria,BGR,1990,276.837
Bulgaria,BGR,1991,218.711
Bulgaria,BGR,1992,208.197
Bulgaria,BGR,1993,217.285
Bulgaria,BGR,1994,204.968
Bulgaria,BGR,1995,215.749
Bulgaria,BGR,1996,211.695
Bulgaria,BGR,1997,198.069
Bulgaria,BGR,1998,189.497
Bulgaria,BGR,1999,162.886
Bulgaria,BGR,2000,157.811
Bulgaria,BGR,2001,166.124
Bulgaria,BGR,2002,157.057
Bulgaria,BGR,2003,169.719
Bulgaria,BGR,2004,163.962
Bulgaria,BGR,2005,173.828
Bulgaria,BGR,2006,177.915
Bulgaria,BGR,2007,187.188
Bulgaria,BGR,2008,180.61
Bulgaria,BGR,2009,152.059
Bulgaria,BGR,2010,154.92
Bulgaria,BGR,2011,170.679
Bulgaria,BGR,2012,156.89
Bulgaria,BGR,2013,140.972
Bulgaria,BGR,2014,148.406
Bulgaria,BGR,2015,159.51
Bulgaria,BGR,2016,151.024
Bulgaria,BGR,2017,158.987
Bulgaria,BGR,2018,149.521
Bulgaria,BGR,2019,145.404
Canada,CAN,1965,1039.489
Canada,CAN,1966,1090.938
Canada,CAN,1967,1149.846
Canada,CAN,1968,1240.244
Canada,CAN,1969,1298.413
Canada,CAN,1970,1398.013
Canada,CAN,1971,1434.643
Canada,CAN,1972,1516.707
Canada,CAN,1973,1599.593
Canada,CAN,1974,1623.813
Canada,CAN,1975,1612.701
Canada,CAN,1976,1703.299
Canada,CAN,1977,1794.631
Canada,CAN,1978,1771.736
Canada,CAN,1979,1810.954
Canada,CAN,1980,1837.01
Canada,CAN,1981,1758.083
Canada,CAN,1982,1696.657
Canada,CAN,1983,1628.39
Canada,CAN,1984,1724.616
Canada,CAN,1985,1739.617
Canada,CAN,1986,1696.826
Canada,CAN,1987,1758.467
Canada,CAN,1988,1883.44
Canada,CAN,1989,1967.487
Canada,CAN,1990,1916.19
Canada,CAN,1991,1856.873
Canada,CAN,1992,1919.092
Canada,CAN,1993,1929.235
Canada,CAN,1994,1987.513
Canada,CAN,1995,2062.428
Canada,CAN,1996,2109.232
Canada,CAN,1997,2178.101
Canada,CAN,1998,2208.876
Canada,CAN,1999,2270.683
Canada,CAN,2000,2340.522
Canada,CAN,2001,2318.705
Canada,CAN,2002,2386.203
Canada,CAN,2003,2448.106
Canada,CAN,2004,2448.534
Canada,CAN,2005,2425.669
Canada,CAN,2006,2387.713
Canada,CAN,2007,2493.041
Canada,CAN,2008,2451.737
Canada,CAN,2009,2285.09
Canada,CAN,2010,2401.931
Canada,CAN,2011,2495.016
Canada,CAN,2012,2441.658
Canada,CAN,2013,2509.179
Canada,CAN,2014,2568.967
Canada,CAN,2015,2542.913
Canada,CAN,2016,2513.077
Canada,CAN,2017,2544.678
Canada,CAN,2018,2638.454
Canada,CAN,2019,2608.28
Chile,CHL,1965,61.333
Chile,CHL,1966,65.956
Chile,CHL,1967,67.225
Chile,CHL,1968,68.949
Chile,CHL,1969,73.742
Chile,CHL,1970,77.666
Chile,CHL,1971,83.348
Chile,CHL,1972,83.963
Chile,CHL,1973,80.52
Chile,CHL,1974,77.353
Chile,CHL,1975,67.81
Chile,CHL,1976,71.568
Chile,CHL,1977,73.862
Chile,CHL,1978,78.537
Chile,CHL,1979,81.286
Chile,CHL,1980,83.412
Chile,CHL,1981,85.376
Chile,CHL,1982,73.98
Chile,CHL,1983,74.548
Chile,CHL,1984,78.275
Chile,CHL,1985,76.745
Chile,CHL,1986,79.239
Chile,CHL,1987,82.055
Chile,CHL,1988,96.432
Chile,CHL,1989,115.7
Chile,CHL,1990,126.167
Chile,CHL,1991,132.825
Chile,CHL,1992,139.13
Chile,CHL,1993,148.73
Chile,CHL,1994,159.554
Chile,CHL,1995,171.788
Chile,CHL,1996,190.402
Chile,CHL,1997,219.48
Chile,CHL,1998,230.644
Chile,CHL,1999,248.34
Chile,CHL,2000,249.873
Chile,CHL,2001,244.261
Chile,CHL,2002,251.079
Chile,CHL,2003,251.507
Chile,CHL,2004,271.616
Chile,CHL,2005,273.326
Chile,CHL,2006,291.22
Chile,CHL,2007,311.998
Chile,CHL,2008,301.551
Chile,CHL,2009,292.26
Chile,CHL,2010,302.55
Chile,CHL,2011,335.999
Chile,CHL,2012,341.735
Chile,CHL,2013,344.163
Chile,CHL,2014,330.055
Chile,CHL,2015,332.723
Chile,CHL,2016,356.774
Chile,CHL,2017,348.094
Chile,CHL,2018,358.826
Chile,CHL,2019,354.847
China,CHN,1965,1470.855
China,CHN,1966,1602.819
China,CHN,1967,1443.753
China,CHN,1968,1449.07
China,CHN,1969,1776.41
China,CHN,1970,2290.623
China,CHN,1971,2714.151
China,CHN,1972,2921.403
China,CHN,1973,3077.999
China,CHN,1974,3163.532
China,CHN,1975,3551.488
China,CHN,1976,3744.148
China,CHN,1977,4088.737
China,CHN,1978,4504.217
China,CHN,1979,4628.25
China,CHN,1980,4694.567
China,CHN,1981,4609.007
China,CHN,1982,4795.999
China,CHN,1983,5083.98
China,CHN,1984,5471.345
China,CHN,1985,5921.846
China,CHN,1986,6212.685
China,CHN,1987,6705.295
China,CHN,1988,7197.554
China,CHN,1989,7541.752
China,CHN,1990,7620.275
China,CHN,1991,8029.22
China,CHN,1992,8456.527
China,CHN,1993,9070.002
China,CHN,1994,9572.766
China,CHN,1995,9815.824
China,CHN,1996,10365.629
China,CHN,1997,10403.181
China,CHN,1998,10411.263
China,CHN,1999,10800.842
China,CHN,2000,11119.51
China,CHN,2001,11633.089
China,CHN,2002,12699.612
China,CHN,2003,14896.342
China,CHN,2004,17375.205
China,CHN,2005,19761.647
China,CHN,2006,21671.211
China,CHN,2007,23515.753
China,CHN,2008,24004.399
China,CHN,2009,25145.182
China,CHN,2010,26704.582
China,CHN,2011,28960.784
China,CHN,2012,29660.252
China,CHN,2013,30602.048
China,CHN,2014,30841.824
China,CHN,2015,30845.17
China,CHN,2016,30872.326
China,CHN,2017,31527.347
China,CHN,2018,32388.702
China,CHN,2019,33512.486
Colombia,COL,1965,78.418
Colombia,COL,1966,85.237
Colombia,COL,1967,90.192
Colombia,COL,1968,94.275
Colombia,COL,1969,94.617
Colombia,COL,1970,102.891
Colombia,COL,1971,99.809
Colombia,COL,1972,112.39
Colombia,COL,1973,110.454
Colombia,COL,1974,123.455
Colombia,COL,1975,123.365
Colombia,COL,1976,128.255
Colombia,COL,1977,131.226
Colombia,COL,1978,137.893
Colombia,COL,1979,145.283
Colombia,COL,1980,145.076
Colombia,COL,1981,150.036
Colombia,COL,1982,155.974
Colombia,COL,1983,165.763
Colombia,COL,1984,166.345
Colombia,COL,1985,171.202
Colombia,COL,1986,170.45
Colombia,COL,1987,185.239
Colombia,COL,1988,181.868
Colombia,COL,1989,188.673
Colombia,COL,1990,169.589
Colombia,COL,1991,178.496
Colombia,COL,1992,205.202
Colombia,COL,1993,216.641
Colombia,COL,1994,226.553
Colombia,COL,1995,231.57
Colombia,COL,1996,230.61
Colombia,COL,1997,250.885
Colombia,COL,1998,254.655
Colombia,COL,1999,221.123
Colombia,COL,2000,220.966
Colombia,COL,2001,214.327
Colombia,COL,2002,207.379
Colombia,COL,2003,212.59
Colombia,COL,2004,212.84
Colombia,COL,2005,211.651
Colombia,COL,2006,241.847
Colombia,COL,2007,239.394
Colombia,COL,2008,263.741
Colombia,COL,2009,259.229
Colombia,COL,2010,286.278
Colombia,COL,2011,283.842
Colombia,COL,2012,315.492
Colombia,COL,2013,330.924
Colombia,COL,2014,353.995
Colombia,COL,2015,357.326
Colombia,COL,2016,378.724
Colombia,COL,2017,362.163
Colombia,COL,2018,367.932
Colombia,COL,2019,400.957
Croatia,HRV,1990,89.202
Croatia,HRV,1991,67.419
Croatia,HRV,1992,67.644
Croatia,HRV,1993,70.492
Croatia,HRV,1994,68.773
Croatia,HRV,1995,71.017
Croatia,HRV,1996,70.962
Croatia,HRV,1997,76.047
Croatia,HRV,1998,80.897
Croatia,HRV,1999,80.419
Croatia,HRV,2000,77.466
Croatia,HRV,2001,80.422
Croatia,HRV,2002,84.543
Croatia,HRV,2003,90.491
Croatia,HRV,2004,88.545
Croatia,HRV,2005,89.066
Croatia,HRV,2006,89.033
Croatia,HRV,2007,95.014
Croatia,HRV,2008,91.402
Croatia,HRV,2009,85.493
Croatia,HRV,2010,82.442
Croatia,HRV,2011,79.799
Croatia,HRV,2012,72.795
Croatia,HRV,2013,70.368
Croatia,HRV,2014,68.669
Croatia,HRV,2015,70.384
Croatia,HRV,2016,72.108
Croatia,HRV,2017,75.561
Croatia,HRV,2018,73.13
Croatia,HRV,2019,73.783
Cyprus,CYP,1965,4.68
Cyprus,CYP,1966,5.339
Cyprus,CYP,1967,5.787
Cyprus,CYP,1968,6.427
Cyprus,CYP,1969,7.59
Cyprus,CYP,1970,8.005
Cyprus,CYP,1971,9.549
Cyprus,CYP,1972,10.737
Cyprus,CYP,1973,11.519
Cyprus,CYP,1974,10.213
Cyprus,CYP,1975,8.53
Cyprus,CYP,1976,8.673
Cyprus,CYP,1977,9.797
Cyprus,CYP,1978,10.044
Cyprus,CYP,1979,10.193
Cyprus,CYP,1980,10.279
Cyprus,CYP,1981,9.856
Cyprus,CYP,1982,11.814
Cyprus,CYP,1983,12.431
Cyprus,CYP,1984,12.612
Cyprus,CYP,1985,13.565
Cyprus,CYP,1986,14.143
Cyprus,CYP,1987,17.281
Cyprus,CYP,1988,17.845
Cyprus,CYP,1989,18.312
Cyprus,CYP,1990,19.275
Cyprus,CYP,1991,19.512
Cyprus,CYP,1992,22.797
Cyprus,CYP,1993,23.69
Cyprus,CYP,1994,23.732
Cyprus,CYP,1995,25.231
Cyprus,CYP,1996,25.605
Cyprus,CYP,1997,25.852
Cyprus,CYP,1998,27.447
Cyprus,CYP,1999,28.881
Cyprus,CYP,2000,30.261
Cyprus,CYP,2001,30.61
Cyprus,CYP,2002,30.186
Cyprus,CYP,2003,32.088
Cyprus,CYP,2004,31.226
Cyprus,CYP,2005,34.99
Cyprus,CYP,2006,34.408
Cyprus,CYP,2007,34.966
Cyprus,CYP,2008,35.643
Cyprus,CYP,2009,34.731
Cyprus,CYP,2010,33.674
Cyprus,CYP,2011,33.027
Cyprus,CYP,2012,30.693
Cyprus,CYP,2013,27.19
Cyprus,CYP,2014,27.295
Cyprus,CYP,2015,27.969
Cyprus,CYP,2016,30.471
Cyprus,CYP,2017,31.31
Cyprus,CYP,2018,31.103
Cyprus,CYP,2019,30.998
Czechia,CZE,1965,462.179
Czechia,CZE,1966,466.064
Czechia,CZE,1967,459.334
Czechia,CZE,1968,480.554
Czechia,CZE,1969,501.992
Czechia,CZE,1970,521.815
Czechia,CZE,1971,550.13
Czechia,CZE,1972,553.108
Czechia,CZE,1973,556.969
Czechia,CZE,1974,560.793
Czechia,CZE,1975,583.936
Czechia,CZE,1976,601.453
Czechia,CZE,1977,619.833
Czechia,CZE,1978,628.992
